customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,loan_to_income
18217.0,27,160000.0,MORTGAGE,12.0,MEDICAL,C,1500.0,11.78,7,Y,6,NO DEFAULT,0.009375
18218.0,29,160000.0,RENT,0.0,DEBTCONSOLIDATION,C,15000.0,13.04,9,Unknown,5,NO DEFAULT,0.09375
18219.0,30,105000.0,RENT,4.0,VENTURE,D,24250.0,15.65,3,Unknown,10,NO DEFAULT,0.23095238095238096
18220.0,31,118320.0,RENT,1.0,HOMEIMPROVEMENT,B,24250.0,12.53,1,Unknown,5,NO DEFAULT,0.2049526707234618
18221.0,29,108000.0,RENT,0.0,PERSONAL,D,24250.0,16.0,9,N,9,DEFAULT,0.22453703703703703
18222.0,29,126000.0,RENT,10.0,HOMEIMPROVEMENT,D,24250.0,16.7,9,Y,7,NO DEFAULT,0.19246031746031747
18223.0,32,17000.0,OWN,0.0,PERSONAL,D,3200.0,14.84,2,N,7,DEFAULT,0.18823529411764706
18224.0,31,105400.0,RENT,2.0,MEDICAL,D,24250.0,15.31,1,N,5,DEFAULT,0.23007590132827324
18225.0,27,128000.0,RENT,11.0,DEBTCONSOLIDATION,D,24250.0,14.59,7,N,10,DEFAULT,0.189453125
18226.0,30,144600.0,RENT,14.0,VENTURE,B,24250.0,11.71,3,Unknown,6,NO DEFAULT,0.1677040110650069
18227.0,29,148716.0,RENT,4.0,PERSONAL,C,24250.0,13.23,9,Y,9,NO DEFAULT,0.16306248150837838
18228.0,34,168000.0,RENT,0.0,DEBTCONSOLIDATION,B,24250.0,11.83,4,Unknown,10,NO DEFAULT,0.14434523809523808
18229.0,30,17280.0,MORTGAGE,0.0,PERSONAL,C,2000.0,14.11,3,Unknown,7,NO DEFAULT,0.11574074074074074
18230.0,27,47000.0,RENT,0.0,DEBTCONSOLIDATION,D,24000.0,17.14,7,N,5,DEFAULT,0.5106382978723404
18231.0,35,49000.0,RENT,2.0,DEBTCONSOLIDATION,D,24000.0,15.2,5,N,10,DEFAULT,0.4897959183673469
18232.0,28,58000.0,RENT,12.0,EDUCATION,B,24000.0,10.75,8,N,10,DEFAULT,0.41379310344827586
18233.0,28,17544.0,MORTGAGE,2.0,EDUCATION,A,1500.0,8.63,8,Unknown,10,NO DEFAULT,0.08549931600547196
18234.0,28,54000.0,RENT,1.0,VENTURE,D,24000.0,16.45,8,Y,8,DEFAULT,0.4444444444444444
18235.0,35,17640.0,OWN,,MEDICAL,D,4000.0,16.29,5,Unknown,7,NO DEFAULT,0.22675736961451248
18236.0,31,17676.0,OWN,1.0,EDUCATION,D,2500.0,14.74,1,Unknown,10,NO DEFAULT,0.1414347137361394
18237.0,30,65000.0,RENT,4.0,HOMEIMPROVEMENT,A,24000.0,7.9,3,Unknown,5,NO DEFAULT,0.36923076923076925
18238.0,27,17795.0,OWN,4.0,MEDICAL,A,2650.0,7.9,7,Unknown,8,NO DEFAULT,0.1489182354593987
18239.0,31,59712.0,RENT,0.0,DEBTCONSOLIDATION,D,24000.0,17.43,1,N,9,DEFAULT,0.40192926045016075
18240.0,28,67000.0,RENT,5.0,DEBTCONSOLIDATION,A,24000.0,7.49,8,Unknown,10,NO DEFAULT,0.3582089552238806
18241.0,27,18000.0,OWN,4.0,EDUCATION,A,5000.0,7.9,7,N,9,DEFAULT,0.2777777777777778
18242.0,29,72000.0,RENT,4.0,EDUCATION,A,24000.0,7.66,9,Unknown,6,NO DEFAULT,0.3333333333333333
18243.0,27,72000.0,RENT,3.0,VENTURE,D,24000.0,14.96,7,N,10,DEFAULT,0.3333333333333333
18244.0,28,72000.0,RENT,0.0,MEDICAL,C,24000.0,13.85,8,N,5,DEFAULT,0.3333333333333333
18245.0,30,18000.0,MORTGAGE,6.0,MEDICAL,B,2200.0,11.71,3,N,6,DEFAULT,0.12222222222222222
18246.0,27,75860.0,RENT,9.0,MEDICAL,B,24000.0,10.99,7,N,5,DEFAULT,0.3163722646981281
18247.0,27,78000.0,RENT,4.0,PERSONAL,B,24000.0,10.99,7,N,10,DEFAULT,0.3076923076923077
18248.0,35,80000.0,RENT,1.0,PERSONAL,C,24000.0,13.92,5,Y,5,NO DEFAULT,0.3
18249.0,32,85000.0,RENT,4.0,PERSONAL,A,24000.0,7.9,2,Unknown,6,NO DEFAULT,0.2823529411764706
18250.0,28,85000.0,RENT,7.0,MEDICAL,B,24000.0,11.71,8,Unknown,10,NO DEFAULT,0.2823529411764706
18251.0,30,90000.0,RENT,3.0,MEDICAL,B,24000.0,11.49,3,Unknown,6,NO DEFAULT,0.26666666666666666
18252.0,31,95000.0,RENT,3.0,HOMEIMPROVEMENT,D,24000.0,13.67,1,Y,10,NO DEFAULT,0.25263157894736843
18253.0,30,85000.0,RENT,1.0,PERSONAL,D,24000.0,16.82,3,N,8,DEFAULT,0.2823529411764706
18254.0,35,100450.0,RENT,1.0,PERSONAL,B,24000.0,12.69,5,Unknown,7,NO DEFAULT,0.2389248382279741
18255.0,28,103832.0,RENT,12.0,EDUCATION,D,24000.0,16.69,8,Unknown,5,NO DEFAULT,0.23114261499345096
18256.0,35,105000.0,RENT,6.0,VENTURE,B,24000.0,9.25,5,Unknown,7,NO DEFAULT,0.22857142857142856
18257.0,30,105400.0,RENT,1.0,DEBTCONSOLIDATION,C,24000.0,13.11,3,Y,6,NO DEFAULT,0.22770398481973433
18258.0,29,110000.0,RENT,4.0,HOMEIMPROVEMENT,D,24000.0,18.39,9,Y,8,NO DEFAULT,0.21818181818181817
18259.0,29,125000.0,RENT,3.0,VENTURE,D,24000.0,15.99,9,Y,5,NO DEFAULT,0.192
18260.0,31,125004.0,RENT,13.0,VENTURE,B,24000.0,9.25,1,Unknown,8,NO DEFAULT,0.1919938561966017
18261.0,27,18000.0,MORTGAGE,0.0,VENTURE,A,2000.0,7.88,7,Unknown,5,NO DEFAULT,0.1111111111111111
18262.0,32,18000.0,OWN,0.0,VENTURE,A,4750.0,7.88,2,Unknown,6,NO DEFAULT,0.2638888888888889
18263.0,31,138000.0,RENT,0.0,PERSONAL,D,24000.0,15.65,1,Y,5,DEFAULT,0.17391304347826086
18264.0,28,206000.0,RENT,2.0,EDUCATION,C,24000.0,14.11,8,Y,5,NO DEFAULT,0.11650485436893204
18265.0,28,75000.0,RENT,5.0,VENTURE,D,23850.0,16.29,8,N,10,DEFAULT,0.318
18266.0,29,40000.0,RENT,2.0,DEBTCONSOLIDATION,B,23500.0,11.12,9,N,8,DEFAULT,0.5875
18267.0,34,45600.0,RENT,,PERSONAL,B,23500.0,11.36,4,N,9,DEFAULT,0.5153508771929824
18268.0,28,58704.0,RENT,5.0,DEBTCONSOLIDATION,C,23500.0,14.72,8,N,7,DEFAULT,0.4003134369037885
18269.0,28,18000.0,OWN,2.0,MEDICAL,C,6350.0,13.57,8,N,5,DEFAULT,0.3527777777777778
18270.0,29,78200.0,RENT,5.0,MEDICAL,B,23500.0,11.36,9,Unknown,8,NO DEFAULT,0.30051150895140666
18271.0,29,90000.0,RENT,0.0,VENTURE,B,23475.0,11.58,9,Unknown,6,NO DEFAULT,0.2608333333333333
18272.0,28,75000.0,RENT,3.0,EDUCATION,B,23000.0,10.51,8,N,9,DEFAULT,0.30666666666666664
18273.0,30,72000.0,RENT,2.0,EDUCATION,B,23000.0,12.18,3,N,6,DEFAULT,0.3194444444444444
18274.0,29,91440.0,RENT,13.0,HOMEIMPROVEMENT,A,23000.0,6.54,9,Unknown,7,NO DEFAULT,0.2515310586176728
18275.0,31,112000.0,RENT,5.0,PERSONAL,B,23000.0,12.18,1,Unknown,6,NO DEFAULT,0.20535714285714285
18276.0,27,52000.0,RENT,0.0,VENTURE,C,22950.0,13.49,7,N,9,DEFAULT,0.44134615384615383
18277.0,35,49404.0,RENT,0.0,MEDICAL,A,22750.0,6.54,5,N,9,DEFAULT,0.46048902922840257
18278.0,29,46000.0,RENT,1.0,DEBTCONSOLIDATION,D,22750.0,14.46,9,N,9,DEFAULT,0.4945652173913043
18279.0,34,69600.0,RENT,10.0,VENTURE,A,22650.0,7.9,4,Unknown,6,NO DEFAULT,0.3254310344827586
18280.0,28,46500.0,RENT,2.0,EDUCATION,D,22500.0,14.96,8,Y,9,DEFAULT,0.4838709677419355
18281.0,34,39000.0,RENT,0.0,HOMEIMPROVEMENT,C,22400.0,14.11,4,Y,9,DEFAULT,0.5743589743589743
18282.0,35,68231.0,RENT,3.0,EDUCATION,C,22400.0,12.99,5,Y,7,DEFAULT,0.3282965221087189
18283.0,32,73000.0,RENT,0.0,EDUCATION,B,22400.0,12.69,2,N,5,DEFAULT,0.30684931506849317
18284.0,29,58500.0,RENT,1.0,MEDICAL,D,22000.0,13.67,9,N,6,DEFAULT,0.37606837606837606
18285.0,30,75000.0,RENT,5.0,HOMEIMPROVEMENT,B,22000.0,10.62,3,Unknown,10,NO DEFAULT,0.29333333333333333
18286.0,31,69000.0,RENT,1.0,DEBTCONSOLIDATION,D,22000.0,13.67,1,Y,7,DEFAULT,0.3188405797101449
18287.0,27,19000.0,OWN,2.0,HOMEIMPROVEMENT,D,7800.0,15.58,7,Y,5,DEFAULT,0.4105263157894737
18288.0,28,80000.0,RENT,0.0,VENTURE,B,22000.0,9.76,8,Unknown,9,NO DEFAULT,0.275
18289.0,31,85000.0,RENT,6.0,MEDICAL,B,22000.0,11.58,1,Unknown,5,NO DEFAULT,0.25882352941176473
18290.0,28,92000.0,RENT,6.0,EDUCATION,B,22000.0,12.69,8,Unknown,9,NO DEFAULT,0.2391304347826087
18291.0,27,190000.0,RENT,5.0,VENTURE,A,22000.0,6.91,7,Unknown,10,NO DEFAULT,0.11578947368421053
18292.0,35,60000.0,RENT,19.0,VENTURE,D,21725.0,15.62,5,Y,10,DEFAULT,0.3620833333333333
18293.0,27,19200.0,MORTGAGE,3.0,VENTURE,D,1400.0,16.77,7,Unknown,6,NO DEFAULT,0.07291666666666667
18294.0,29,19200.0,OWN,7.0,VENTURE,A,6000.0,7.9,9,N,5,DEFAULT,0.3125
18295.0,28,83004.0,RENT,13.0,MEDICAL,A,21600.0,6.91,8,Unknown,10,NO DEFAULT,0.26022842272661556
18296.0,33,80001.0,RENT,6.0,EDUCATION,D,21600.0,18.64,3,N,10,DEFAULT,0.26999662504218697
18297.0,31,120000.0,RENT,7.0,HOMEIMPROVEMENT,D,21600.0,19.03,1,Y,5,NO DEFAULT,0.18
18298.0,30,64600.0,RENT,0.0,MEDICAL,A,21500.0,6.91,3,Unknown,10,NO DEFAULT,0.3328173374613003
18299.0,30,132000.0,RENT,14.0,HOMEIMPROVEMENT,B,21500.0,10.62,3,Unknown,8,NO DEFAULT,0.16287878787878787
18300.0,33,19200.0,OWN,2.0,PERSONAL,B,6000.0,11.99,3,N,7,DEFAULT,0.3125
18301.0,35,40000.0,RENT,3.0,VENTURE,E,21000.0,19.41,5,Y,10,DEFAULT,0.525
18302.0,33,47580.0,RENT,12.0,PERSONAL,B,21000.0,11.71,3,N,8,DEFAULT,0.44136191677175285
18303.0,33,57500.0,RENT,2.0,HOMEIMPROVEMENT,D,21000.0,16.29,3,Y,5,DEFAULT,0.3652173913043478
18304.0,30,19200.0,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4750.0,13.61,3,Y,8,DEFAULT,0.24739583333333334
18305.0,31,66000.0,RENT,3.0,PERSONAL,B,21000.0,10.37,1,N,10,DEFAULT,0.3181818181818182
18306.0,28,68666.0,RENT,7.0,DEBTCONSOLIDATION,B,21000.0,12.69,8,N,8,DEFAULT,0.30582821192438764
18307.0,28,71250.0,RENT,2.0,PERSONAL,E,21000.0,18.84,8,Y,9,DEFAULT,0.29473684210526313
18308.0,31,72000.0,RENT,6.0,DEBTCONSOLIDATION,B,21000.0,11.99,1,N,6,DEFAULT,0.2916666666666667
18309.0,29,80000.0,RENT,3.0,PERSONAL,B,21000.0,10.99,9,Unknown,6,NO DEFAULT,0.2625
18310.0,28,90000.0,RENT,12.0,PERSONAL,D,21000.0,14.54,8,Unknown,9,NO DEFAULT,0.23333333333333334
18311.0,33,83000.0,RENT,0.0,DEBTCONSOLIDATION,B,21000.0,11.71,3,N,7,DEFAULT,0.25301204819277107
18312.0,29,93000.0,RENT,13.0,EDUCATION,B,21000.0,12.42,9,N,10,DEFAULT,0.22580645161290322
18313.0,28,100511.0,RENT,1.0,DEBTCONSOLIDATION,D,21000.0,15.99,8,Y,5,DEFAULT,0.2089323556625643
18314.0,29,117000.0,RENT,6.0,PERSONAL,B,21000.0,10.65,9,Unknown,9,NO DEFAULT,0.1794871794871795
18315.0,30,150000.0,RENT,2.0,VENTURE,B,21000.0,12.62,3,Unknown,9,NO DEFAULT,0.14
18316.0,34,138000.0,RENT,0.0,HOMEIMPROVEMENT,D,21000.0,18.79,4,N,10,DEFAULT,0.15217391304347827
18317.0,31,32400.0,RENT,2.0,DEBTCONSOLIDATION,C,20500.0,11.03,1,Y,6,DEFAULT,0.6327160493827161
18318.0,35,40934.0,RENT,5.0,EDUCATION,B,20500.0,12.53,5,N,6,DEFAULT,0.5008061757951825
18319.0,28,58200.0,RENT,11.0,EDUCATION,D,20500.0,16.82,8,Y,5,DEFAULT,0.35223367697594504
18320.0,35,54000.0,RENT,0.0,PERSONAL,D,20500.0,14.61,5,Y,5,DEFAULT,0.37962962962962965
18321.0,33,50000.0,RENT,0.0,HOMEIMPROVEMENT,A,20400.0,6.54,3,Unknown,7,NO DEFAULT,0.408
18322.0,29,72000.0,RENT,8.0,HOMEIMPROVEMENT,B,20400.0,11.49,9,Unknown,7,NO DEFAULT,0.2833333333333333
18323.0,31,30372.0,RENT,2.0,PERSONAL,D,20200.0,14.74,1,Y,5,DEFAULT,0.665086263663901
18324.0,27,52275.0,RENT,7.0,MEDICAL,D,20050.0,17.58,7,Y,10,DEFAULT,0.3835485413677666
18325.0,32,39500.0,RENT,12.0,DEBTCONSOLIDATION,C,20000.0,13.11,2,N,5,DEFAULT,0.5063291139240507
18326.0,27,40000.0,RENT,11.0,DEBTCONSOLIDATION,A,20000.0,6.91,7,Y,8,NO DEFAULT,0.5
18327.0,31,42000.0,RENT,1.0,VENTURE,C,20000.0,13.57,1,N,6,DEFAULT,0.47619047619047616
18328.0,32,36500.0,RENT,2.0,DEBTCONSOLIDATION,D,20000.0,15.99,2,Y,8,DEFAULT,0.547945205479452
18329.0,30,45000.0,RENT,3.0,VENTURE,B,20000.0,11.86,3,N,7,DEFAULT,0.4444444444444444
18330.0,30,20000.0,OWN,14.0,HOMEIMPROVEMENT,A,3800.0,6.99,3,Unknown,5,NO DEFAULT,0.19
18331.0,35,20000.0,OWN,1.0,VENTURE,A,5500.0,7.66,5,Unknown,8,NO DEFAULT,0.275
18332.0,31,20000.0,OWN,3.0,VENTURE,A,6400.0,5.42,1,Unknown,6,NO DEFAULT,0.32
18333.0,29,20000.0,OWN,1.0,EDUCATION,A,5000.0,5.79,9,Unknown,7,NO DEFAULT,0.25
18334.0,30,50000.0,RENT,4.0,VENTURE,C,20000.0,13.49,3,N,10,DEFAULT,0.4
18335.0,27,50004.0,RENT,5.0,DEBTCONSOLIDATION,B,20000.0,11.71,7,N,9,DEFAULT,0.3999680025597952
18336.0,28,20000.0,OWN,0.0,MEDICAL,D,10000.0,15.99,8,N,7,DEFAULT,0.5
18337.0,31,20000.0,OWN,3.0,VENTURE,B,5000.0,11.83,1,Unknown,7,NO DEFAULT,0.25
18338.0,29,51996.0,RENT,13.0,VENTURE,D,20000.0,15.99,9,Y,5,DEFAULT,0.3846449726902069
18339.0,31,20000.0,OWN,5.0,VENTURE,B,5000.0,11.83,1,Unknown,5,NO DEFAULT,0.25
18340.0,28,20000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5000.0,8.59,8,Unknown,7,NO DEFAULT,0.25
18341.0,30,52500.0,RENT,2.0,HOMEIMPROVEMENT,B,20000.0,10.37,3,N,7,DEFAULT,0.38095238095238093
18342.0,33,53004.0,RENT,0.0,PERSONAL,C,20000.0,13.04,3,N,10,DEFAULT,0.37733001282922046
18343.0,28,54000.0,RENT,2.0,MEDICAL,A,20000.0,7.9,8,Unknown,8,NO DEFAULT,0.37037037037037035
18344.0,32,54000.0,RENT,8.0,VENTURE,B,20000.0,11.11,2,N,7,DEFAULT,0.37037037037037035
18345.0,27,54000.0,RENT,2.0,MEDICAL,B,20000.0,10.99,7,N,8,DEFAULT,0.37037037037037035
18346.0,35,54996.0,RENT,12.0,HOMEIMPROVEMENT,A,20000.0,6.62,5,N,9,DEFAULT,0.36366281184086113
18347.0,27,55000.0,RENT,3.0,DEBTCONSOLIDATION,C,20000.0,13.48,7,N,9,DEFAULT,0.36363636363636365
18348.0,32,55000.0,RENT,2.0,VENTURE,B,20000.0,11.83,2,N,7,DEFAULT,0.36363636363636365
18349.0,27,56000.0,RENT,5.0,HOMEIMPROVEMENT,B,20000.0,12.18,7,N,10,DEFAULT,0.35714285714285715
18350.0,28,57000.0,RENT,12.0,DEBTCONSOLIDATION,B,20000.0,11.71,8,N,6,DEFAULT,0.3508771929824561
18351.0,33,57492.0,RENT,1.0,MEDICAL,B,20000.0,12.53,3,N,10,DEFAULT,0.34787448688513184
18352.0,28,51500.0,RENT,2.0,DEBTCONSOLIDATION,D,20000.0,15.65,8,Y,8,DEFAULT,0.3883495145631068
18353.0,29,58000.0,RENT,0.0,EDUCATION,B,20000.0,9.91,9,N,10,DEFAULT,0.3448275862068966
18354.0,30,58000.0,RENT,3.0,PERSONAL,C,20000.0,14.72,3,N,5,DEFAULT,0.3448275862068966
18355.0,31,59000.0,RENT,14.0,DEBTCONSOLIDATION,A,20000.0,7.51,1,N,10,DEFAULT,0.3389830508474576
18356.0,28,60000.0,RENT,12.0,PERSONAL,B,20000.0,10.99,8,N,10,DEFAULT,0.3333333333333333
18357.0,30,54000.0,RENT,4.0,DEBTCONSOLIDATION,D,20000.0,14.84,3,Y,9,DEFAULT,0.37037037037037035
18358.0,27,60000.0,RENT,1.0,EDUCATION,B,20000.0,10.99,7,N,6,DEFAULT,0.3333333333333333
18359.0,27,54000.0,RENT,2.0,PERSONAL,D,20000.0,16.0,7,N,6,DEFAULT,0.37037037037037035
18360.0,27,60000.0,RENT,0.0,VENTURE,B,20000.0,12.21,7,N,5,DEFAULT,0.3333333333333333
18361.0,27,60000.0,RENT,11.0,VENTURE,B,20000.0,10.51,7,N,7,DEFAULT,0.3333333333333333
18362.0,34,20400.0,MORTGAGE,6.0,MEDICAL,C,3300.0,13.06,4,Y,10,NO DEFAULT,0.16176470588235295
18363.0,28,20400.0,MORTGAGE,4.0,EDUCATION,A,2075.0,7.88,8,Unknown,8,NO DEFAULT,0.1017156862745098
18364.0,28,56000.0,RENT,7.0,EDUCATION,E,20000.0,18.25,8,N,6,DEFAULT,0.35714285714285715
18365.0,28,56000.0,RENT,0.0,MEDICAL,E,20000.0,18.62,8,N,7,DEFAULT,0.35714285714285715
18366.0,31,20400.0,OWN,0.0,MEDICAL,C,11000.0,11.03,1,Y,10,NO DEFAULT,0.5392156862745098
18367.0,31,20500.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,1000.0,6.76,1,Unknown,6,NO DEFAULT,0.04878048780487805
18368.0,33,20640.0,OWN,0.0,HOMEIMPROVEMENT,D,6250.0,14.84,3,Unknown,7,NO DEFAULT,0.3028100775193798
18369.0,28,63000.0,RENT,4.0,VENTURE,D,20000.0,14.61,8,Y,9,DEFAULT,0.31746031746031744
18370.0,29,65000.0,RENT,3.0,HOMEIMPROVEMENT,A,20000.0,8.9,9,Unknown,10,NO DEFAULT,0.3076923076923077
18371.0,31,65000.0,RENT,9.0,VENTURE,B,20000.0,10.65,1,N,8,DEFAULT,0.3076923076923077
18372.0,27,65000.0,RENT,11.0,VENTURE,B,20000.0,11.71,7,N,5,DEFAULT,0.3076923076923077
18373.0,30,65000.0,RENT,5.0,HOMEIMPROVEMENT,B,20000.0,11.99,3,N,8,DEFAULT,0.3076923076923077
18374.0,35,20800.0,OWN,2.0,MEDICAL,B,7000.0,10.62,5,Unknown,8,NO DEFAULT,0.33653846153846156
18375.0,32,65000.0,RENT,4.0,VENTURE,C,20000.0,13.8,2,Y,6,DEFAULT,0.3076923076923077
18376.0,34,65000.0,RENT,3.0,HOMEIMPROVEMENT,A,20000.0,6.54,4,Unknown,5,NO DEFAULT,0.3076923076923077
18377.0,29,59000.0,RENT,4.0,VENTURE,E,20000.0,20.17,9,Y,5,DEFAULT,0.3389830508474576
18378.0,32,66000.0,RENT,4.0,HOMEIMPROVEMENT,A,20000.0,8.9,2,Unknown,9,NO DEFAULT,0.30303030303030304
18379.0,27,66000.0,RENT,3.0,DEBTCONSOLIDATION,B,20000.0,10.62,7,Unknown,9,NO DEFAULT,0.30303030303030304
18380.0,34,67000.0,RENT,7.0,EDUCATION,B,20000.0,11.71,4,Unknown,9,NO DEFAULT,0.29850746268656714
18381.0,27,67000.0,RENT,2.0,HOMEIMPROVEMENT,C,20000.0,14.26,7,Y,10,NO DEFAULT,0.29850746268656714
18382.0,34,67500.0,RENT,2.0,VENTURE,B,20000.0,11.71,4,Unknown,5,NO DEFAULT,0.2962962962962963
18383.0,30,63000.0,RENT,9.0,PERSONAL,C,20000.0,13.92,3,Y,9,DEFAULT,0.31746031746031744
18384.0,34,70000.0,RENT,1.0,PERSONAL,B,20000.0,11.71,4,Unknown,9,NO DEFAULT,0.2857142857142857
18385.0,27,70000.0,RENT,3.0,MEDICAL,C,20000.0,14.11,7,Unknown,5,NO DEFAULT,0.2857142857142857
18386.0,29,70000.0,RENT,2.0,MEDICAL,C,20000.0,13.85,9,Unknown,5,NO DEFAULT,0.2857142857142857
18387.0,27,70000.0,RENT,4.0,EDUCATION,B,20000.0,11.48,7,Unknown,9,NO DEFAULT,0.2857142857142857
18388.0,28,71874.0,RENT,6.0,DEBTCONSOLIDATION,B,20000.0,11.48,8,Unknown,6,NO DEFAULT,0.27826474107465843
18389.0,34,72000.0,RENT,6.0,DEBTCONSOLIDATION,B,20000.0,11.71,4,Unknown,6,NO DEFAULT,0.2777777777777778
18390.0,27,72000.0,RENT,6.0,VENTURE,A,20000.0,8.9,7,Unknown,5,NO DEFAULT,0.2777777777777778
18391.0,27,72000.0,RENT,4.0,HOMEIMPROVEMENT,B,20000.0,9.25,7,Unknown,10,NO DEFAULT,0.2777777777777778
18392.0,28,56100.0,RENT,9.0,MEDICAL,D,20000.0,14.59,8,Y,5,DEFAULT,0.35650623885918004
18393.0,34,72000.0,RENT,2.0,VENTURE,B,20000.0,11.89,4,Unknown,10,NO DEFAULT,0.2777777777777778
18394.0,27,66000.0,RENT,11.0,PERSONAL,B,20000.0,12.21,7,N,5,DEFAULT,0.30303030303030304
18395.0,30,72000.0,RENT,5.0,EDUCATION,C,20000.0,13.79,3,Unknown,7,NO DEFAULT,0.2777777777777778
18396.0,28,73992.0,RENT,2.0,PERSONAL,B,20000.0,9.96,8,Unknown,7,NO DEFAULT,0.27029949183695534
18397.0,28,75000.0,RENT,6.0,HOMEIMPROVEMENT,C,20000.0,13.49,8,Unknown,5,NO DEFAULT,0.26666666666666666
18398.0,27,75000.0,RENT,0.0,DEBTCONSOLIDATION,C,20000.0,13.49,7,Unknown,7,NO DEFAULT,0.26666666666666666
18399.0,28,58650.0,RENT,13.0,MEDICAL,B,20000.0,10.59,8,N,8,DEFAULT,0.3410059676044331
18400.0,27,75000.0,RENT,1.0,HOMEIMPROVEMENT,B,20000.0,11.71,7,Unknown,6,NO DEFAULT,0.26666666666666666
18401.0,35,69000.0,RENT,8.0,VENTURE,C,20000.0,13.49,5,Y,5,DEFAULT,0.2898550724637681
18402.0,30,69000.0,RENT,2.0,VENTURE,D,20000.0,17.14,3,Y,7,DEFAULT,0.2898550724637681
18403.0,28,75000.0,RENT,0.0,HOMEIMPROVEMENT,B,20000.0,11.11,8,Unknown,7,NO DEFAULT,0.26666666666666666
18404.0,29,75000.0,RENT,1.0,VENTURE,A,20000.0,6.54,9,Unknown,9,NO DEFAULT,0.26666666666666666
18405.0,27,21403.0,MORTGAGE,2.0,HOMEIMPROVEMENT,B,2100.0,11.12,7,Unknown,7,NO DEFAULT,0.09811708638975844
18406.0,29,21424.0,MORTGAGE,1.0,EDUCATION,A,7750.0,7.51,9,N,10,DEFAULT,0.36174383868558624
18407.0,27,75000.0,RENT,3.0,MEDICAL,B,20000.0,11.83,7,Unknown,10,NO DEFAULT,0.26666666666666666
18408.0,30,75000.0,RENT,7.0,MEDICAL,B,20000.0,12.18,3,Unknown,7,NO DEFAULT,0.26666666666666666
18409.0,28,75000.0,RENT,13.0,HOMEIMPROVEMENT,C,20000.0,13.16,8,Unknown,9,NO DEFAULT,0.26666666666666666
18410.0,27,21600.0,OWN,1.0,PERSONAL,A,4200.0,7.49,7,Unknown,6,NO DEFAULT,0.19444444444444445
18411.0,30,77000.0,RENT,7.0,VENTURE,B,20000.0,12.42,3,Unknown,8,NO DEFAULT,0.2597402597402597
18412.0,29,77625.0,RENT,1.0,DEBTCONSOLIDATION,B,20000.0,11.11,9,Unknown,9,NO DEFAULT,0.2576489533011272
18413.0,28,78000.0,RENT,5.0,HOMEIMPROVEMENT,B,20000.0,11.48,8,Unknown,5,NO DEFAULT,0.2564102564102564
18414.0,27,72000.0,RENT,4.0,HOMEIMPROVEMENT,C,20000.0,13.22,7,N,9,DEFAULT,0.2777777777777778
18415.0,28,21600.0,OWN,11.0,HOMEIMPROVEMENT,B,8000.0,11.49,8,Unknown,5,NO DEFAULT,0.37037037037037035
18416.0,31,73000.0,RENT,1.0,HOMEIMPROVEMENT,D,20000.0,15.05,1,Y,5,DEFAULT,0.273972602739726
18417.0,28,79701.0,RENT,11.0,PERSONAL,C,20000.0,13.92,8,Unknown,7,NO DEFAULT,0.25093788032772485
18418.0,27,80000.0,RENT,3.0,PERSONAL,A,20000.0,7.49,7,Unknown,9,NO DEFAULT,0.25
18419.0,35,80000.0,RENT,1.0,DEBTCONSOLIDATION,C,20000.0,13.98,5,Y,7,NO DEFAULT,0.25
18420.0,32,83000.0,RENT,6.0,PERSONAL,D,20000.0,14.38,2,Unknown,10,NO DEFAULT,0.24096385542168675
18421.0,27,21600.0,OWN,11.0,HOMEIMPROVEMENT,B,4000.0,10.62,7,Unknown,9,NO DEFAULT,0.18518518518518517
18422.0,27,84000.0,RENT,1.0,HOMEIMPROVEMENT,C,20000.0,13.49,7,Unknown,8,NO DEFAULT,0.23809523809523808
18423.0,28,84996.0,RENT,12.0,HOMEIMPROVEMENT,C,20000.0,13.92,8,Unknown,9,NO DEFAULT,0.23530519083250975
18424.0,28,84996.0,RENT,8.0,HOMEIMPROVEMENT,C,20000.0,13.92,8,Unknown,9,NO DEFAULT,0.23530519083250975
18425.0,33,85000.0,RENT,16.0,DEBTCONSOLIDATION,C,20000.0,15.27,3,Unknown,10,NO DEFAULT,0.23529411764705882
18426.0,27,85000.0,RENT,11.0,PERSONAL,B,20000.0,10.59,7,Unknown,8,NO DEFAULT,0.23529411764705882
18427.0,29,73000.0,RENT,1.0,HOMEIMPROVEMENT,B,20000.0,11.83,9,N,9,DEFAULT,0.273972602739726
18428.0,29,85155.0,RENT,13.0,HOMEIMPROVEMENT,D,20000.0,14.61,9,Unknown,6,NO DEFAULT,0.2348658328929599
18429.0,27,87000.0,RENT,3.0,HOMEIMPROVEMENT,A,20000.0,7.49,7,Unknown,8,NO DEFAULT,0.22988505747126436
18430.0,29,21996.0,OWN,7.0,PERSONAL,A,8300.0,5.42,9,Unknown,7,NO DEFAULT,0.3773413347881433
18431.0,27,88000.0,RENT,4.0,DEBTCONSOLIDATION,B,20000.0,10.38,7,Unknown,7,NO DEFAULT,0.22727272727272727
